ticker,buyprice,buydat,duratione,type,score,sellprice,selldate
['FFIV', 30.100000000000001, '2009-05-21', 5, 'long', 0.34802860355239318, 31.760000000000002, '2009-05-29']
['CSC', 36.089489999999998, '2009-05-21', 5, 'long', 1.0061993717478563, 38.356938, '2009-05-29']
['ALTR', 14.294967, '2009-05-21', 5, 'long', 0.23520132490516099, 15.737409, '2009-05-29']
['COST', 40.575842000000002, '2009-05-21', 5, 'long', 1.4709427257108416, 40.752220999999999, '2009-05-29']
['ADI', 19.550650999999998, '2009-05-21', 5, 'long', 1.8048688890351658, 20.420019, '2009-05-29']
['AAP', 41.858015000000002, '2009-05-21', 5, 'long', 0.46753227151631604, 41.681852999999997, '2009-05-29']
['CAG', 14.852748999999999, '2009-05-21', 5, 'long', 0.22518802031707197, 15.079881, '2009-05-29']
['ESV', 27.033605000000001, '2009-05-21', 5, 'long', 1.1313869668823306, 31.552727999999998, '2009-05-29']
['ABC', 16.749386000000001, '2009-05-21', 5, 'long', 0.24663485881370173, 17.085571000000002, '2009-05-29']
['AMP', 25.242964000000001, '2009-05-22', 5, 'long', 0.46683754391697541, 27.175944999999999, '2009-06-01']
['CTXS', 29.73, '2009-05-22', 5, 'long', 1.4632077745006846, 31.57, '2009-06-01']
['FFIV', 30.049999, '2009-05-22', 5, 'long', 1.229310954529228, 33.040000999999997, '2009-06-01']
['CSC', 35.917847999999999, '2009-05-22', 5, 'long', 2.7785526667134612, 39.883629999999997, '2009-06-01']
['ABT', 17.739393, '2009-05-22', 5, 'long', 0.1066903452894935, 18.159257, '2009-06-01']
['ALXN', 17.329999999999998, '2009-05-22', 5, 'long', 0.33228928046039607, 18.190000999999999, '2009-06-01']
['AMT', 28.770871, '2009-05-26', 5, 'long', 0.53278564554750885, 30.252834, '2009-06-02']
['ADSK', 21.120000999999998, '2009-05-26', 5, 'long', 0.12593061811319961, 22.219999000000001, '2009-06-02']
['DLTR', 14.800000000000001, '2009-05-26', 5, 'long', 0.26312884908984557, 15.41333, '2009-06-02']
['ADP', 27.034310999999999, '2009-05-26', 5, 'long', 0.071389575056993948, 28.203993000000001, '2009-06-02']
['CB', 34.452168, '2009-05-26', 5, 'long', 0.31184126849307381, 35.111089999999997, '2009-06-02']
['BAX', 23.291433000000001, '2009-05-26', 5, 'long', 0.14276359064560062, 22.186482000000002, '2009-06-02']
['CELG', 20.225000000000001, '2009-05-26', 5, 'long', 0.16703157754888842, 22.139999, '2009-06-02']
['ABT', 17.993739000000001, '2009-05-26', 5, 'long', 0.41531151188041537, 18.227893000000002, '2009-06-02']
['ALXN', 17.860001, '2009-05-26', 5, 'long', 1.2231868449605796, 18.954999999999998, '2009-06-02']
['XOM', 59.073852000000002, '2009-05-26', 5, 'long', 0.083054343902733585, 61.705562, '2009-06-02']
['BRCM', 22.195001999999999, '2009-05-27', 5, 'long', 0.62226190767823897, 23.827673999999998, '2009-06-03']
['AMT', 28.912458999999998, '2009-05-27', 5, 'long', 1.5257178456999383, 29.290030999999999, '2009-06-03']
['GPS', 15.259690000000001, '2009-05-27', 5, 'long', 0.22034933928016986, 16.107941, '2009-06-03']
['ADSK', 21.16, '2009-05-27', 5, 'long', 0.73064236661841031, 22.079999999999998, '2009-06-03']
['DLTR', 15.1, '2009-05-27', 5, 'long', 0.89036625600195551, 15.123329999999999, '2009-06-03']
['ADP', 27.107412, '2009-05-27', 5, 'long', 0.45792550529822551, 27.772673000000001, '2009-06-03']
['CB', 32.988849999999999, '2009-05-27', 5, 'long', 0.36526819838345004, 34.880038999999996, '2009-06-03']
['BAX', 22.969155000000001, '2009-05-27', 5, 'long', 0.3083433128384091, 22.688313999999998, '2009-06-03']
['CELG', 20.454999999999998, '2009-05-27', 5, 'long', 0.58327859723150466, 22.639999, '2009-06-03']
['EQIX', 67.858729999999994, '2009-05-27', 5, 'long', 0.16541465865503291, 71.283268000000007, '2009-06-03']
['AAPL', 18.043424999999999, '2009-05-28', 5, 'long', 0.25016924244397121, 19.201615, '2009-06-04']
['CCI', 23.181353000000001, '2009-05-28', 5, 'long', 0.49105903724486266, 21.657384, '2009-06-04']
['BRCM', 23.47315, '2009-05-28', 5, 'long', 2.3408484585680882, 24.042252999999999, '2009-06-04']
['AET', 25.136004, '2009-05-28', 5, 'long', 0.43926978118861837, 23.935479000000001, '2009-06-04']
['AME', 13.257778999999999, '2009-05-28', 5, 'long', 0.046530492914792498, 14.51778, '2009-06-04']
['ED', 27.010919999999999, '2009-05-28', 5, 'long', 0.0034876408797712699, 27.110085999999999, '2009-06-04']
['CSX', 8.5666379999999993, '2009-05-28', 5, 'long', 0.029698506119355973, 9.918196, '2009-06-04']
['BLK', 129.75035, '2009-05-28', 5, 'long', 2.2166941899850414, 140.41831099999999, '2009-06-04']
['AVB', 47.789997999999997, '2009-05-28', 5, 'long', 0.59230044282607697, 53.085627000000002, '2009-06-04']
['AEP', 19.723441000000001, '2009-05-28', 5, 'long', 0.096931505354943326, 19.942674, '2009-06-04']
['GPS', 15.08297, '2009-05-28', 5, 'long', 0.54599558878529741, 14.968104, '2009-06-04']
['BSX', 9.0999999999999996, '2009-05-28', 5, 'long', 0.048977955024497533, 9.4000000000000004, '2009-06-04']
['FCX', 20.969241, '2009-05-28', 5, 'long', 0.049828017709880434, 22.628302000000001, '2009-06-04']
['DO', 57.428902000000001, '2009-05-28', 5, 'long', 0.27845566531957466, 60.914979000000002, '2009-06-04']
['ADBE', 27.540001, '2009-05-28', 5, 'long', 0.08878101053409182, 29.440000999999999, '2009-06-04']
['DUK', 31.069793000000001, '2009-05-28', 5, 'long', 0.32263929542608882, 31.158373000000001, '2009-06-04']
['ESS', 53.252346000000003, '2009-05-28', 5, 'long', 0.50269662857067288, 55.459111, '2009-06-04']
['EQIX', 69.792702000000006, '2009-05-28', 5, 'long', 1.7866541557384625, 71.613462999999996, '2009-06-04']
['AAPL', 18.142278999999998, '2009-05-29', 5, 'long', 0.78596049529167633, 19.325849000000002, '2009-06-05']
['DRI', 28.852225000000001, '2009-05-29', 5, 'long', 0.21908848712164053, 27.863098999999998, '2009-06-05']
['CCI', 22.963643000000001, '2009-05-29', 5, 'long', 1.2495356406954541, 21.827766, '2009-06-05']
['BWA', 15.790817000000001, '2009-05-29', 5, 'long', 0.23352432286591629, 17.137321, '2009-06-05']
['EQR', 19.521792999999999, '2009-05-29', 5, 'long', 0.11173690573980721, 19.762405999999999, '2009-06-05']
['D', 24.721343999999998, '2009-05-29', 5, 'long', 0.32076903441642934, 24.900203000000001, '2009-06-05']
['CHK', 19.584019000000001, '2009-05-29', 5, 'long', 0.049316313825984004, 20.119859999999999, '2009-06-05']
['ESRX', 32.025002000000001, '2009-05-29', 5, 'long', 0.18267127361032021, 31.670000000000002, '2009-06-05']
['APC', 45.535606999999999, '2009-05-29', 5, 'long', 0.27692539546285921, 46.183664999999998, '2009-06-05']
['AES', 9.4625389999999996, '2009-05-29', 5, 'long', 0.16818466379617725, 9.765644, '2009-06-05']
['BEN', 19.387173000000001, '2009-05-29', 5, 'long', 0.36707174521106767, 21.631851000000001, '2009-06-05']
['AET', 25.117246999999999, '2009-05-29', 5, 'long', 1.1516409340886498, 23.822928999999998, '2009-06-05']
['CMG', 79.190002000000007, '2009-05-29', 5, 'long', 0.16023337479525424, 85.430000000000007, '2009-06-05']
['AME', 13.432896, '2009-05-29', 5, 'long', 0.26934159524965584, 14.769776999999999, '2009-06-05']
['ED', 27.049060000000001, '2009-05-29', 5, 'long', 0.26910884400417023, 27.293157000000001, '2009-06-05']
['CSX', 9.2511589999999995, '2009-05-29', 5, 'long', 0.49727328699091727, 9.8861509999999999, '2009-06-05']
['BLK', 134.97150300000001, '2009-05-29', 5, 'long', 8.361450784399949, 139.219472, '2009-06-05']
['ES', 16.697744, '2009-05-29', 5, 'long', 0.13638530275809635, 17.051134999999999, '2009-06-05']
['GLW', 13.024461000000001, '2009-05-29', 5, 'long', 0.090594389337968179, 13.804156000000001, '2009-06-05']
['AVB', 49.706125, '2009-05-29', 5, 'long', 2.5928224787273049, 51.549486999999999, '2009-06-05']
['AEP', 19.912434999999999, '2009-05-29', 5, 'long', 0.49359350980979821, 20.260183999999999, '2009-06-05']
['COG', 8.648282, '2009-05-29', 5, 'long', 0.08029161441507715, 8.7615239999999996, '2009-06-05']
['BSX', 9.4000000000000004, '2009-05-29', 5, 'long', 0.28285217047756528, 9.5399999999999991, '2009-06-05']
['FCX', 21.865053, '2009-05-29', 5, 'long', 0.80007556615382835, 22.96172, '2009-06-05']
['AIZ', 21.012263999999998, '2009-05-29', 5, 'long', 0.13357929646283395, 22.150466000000002, '2009-06-05']
['EXPE', 24.063863999999999, '2009-05-29', 5, 'long', 0.5739432108116258, 23.188058000000002, '2009-06-05']
['CL', 28.430622, '2009-05-29', 5, 'long', 0.19340733853506809, 30.564537000000001, '2009-06-05']
['XEC', 31.476727, '2009-05-29', 5, 'long', 0.59550097164742688, 33.242590999999997, '2009-06-05']
['DO', 59.235196000000002, '2009-05-29', 5, 'long', 2.3172170667592162, 61.315595999999999, '2009-06-05']
['ADBE', 28.18, '2009-05-29', 5, 'long', 0.57117604616527196, 29.98, '2009-06-05']
['AIV', 7.9431250000000002, '2009-05-29', 5, 'long', 0.029357075936943922, 9.0022090000000006, '2009-06-05']
['CAM', 31.23, '2009-05-29', 5, 'long', 0.19742252611651701, 30.27, '2009-06-05']
['DUK', 31.335536999999999, '2009-05-29', 5, 'long', 0.99094582658244068, 31.291245, '2009-06-05']
['AKAM', 22.27, '2009-05-29', 5, 'long', 0.040561608710839803, 22.18, '2009-06-05']
['ESS', 54.838957999999998, '2009-05-29', 5, 'long', 2.2503200783344672, 54.814796999999999, '2009-06-05']
['CNX', 38.599091999999999, '2009-05-29', 5, 'long', 0.45759688359138195, 37.923887999999998, '2009-06-05']
['BA', 40.944358000000001, '2009-06-01', 5, 'long', 0.15228769651225882, 45.347808999999998, '2009-06-08']
['EIX', 24.819409, '2009-06-01', 5, 'long', 0.26351314719682983, 24.5398, '2009-06-08']
['DRI', 29.984938, '2009-06-01', 5, 'long', 1.4476601037561279, 27.248881999999998, '2009-06-08']
['EXC', 36.863635000000002, '2009-06-01', 5, 'long', 0.38092727726566711, 35.501918000000003, '2009-06-08']
['BWA', 16.936568999999999, '2009-06-01', 5, 'long', 1.2054879113306036, 16.799471, '2009-06-08']
['EQR', 20.251653999999998, '2009-06-01', 5, 'long', 0.86932501623330793, 19.842611000000002, '2009-06-08']
['D', 25.584530999999998, '2009-06-01', 5, 'long', 1.2999594790533084, 24.698015000000002, '2009-06-08']
['CHK', 21.191534999999998, '2009-06-01', 5, 'long', 1.265662135017847, 19.808724999999999, '2009-06-08']
['EQT', 36.312829000000001, '2009-06-01', 5, 'long', 0.15049217536603088, 34.072446999999997, '2009-06-08']
['ESRX', 32.224997999999999, '2009-06-01', 5, 'long', 0.76417349494218545, 32.195, '2009-06-08']
['AMZN', 83.050003000000004, '2009-06-01', 5, 'long', 2.4681390085371562, 86.360000999999997, '2009-06-08']
['GME', 22.741911000000002, '2009-06-01', 5, 'long', 0.014966251891284088, 21.446151, '2009-06-08']
['CINF', 17.018518, '2009-06-01', 5, 'long', 0.13895680732523097, 17.940045000000001, '2009-06-08']
['APH', 16.936045, '2009-06-01', 5, 'long', 0.37865102859840816, 15.600529, '2009-06-08']
['APC', 47.441659999999999, '2009-06-01', 5, 'long', 2.3084231540620159, 46.049993000000001, '2009-06-08']
['APA', 81.364451000000003, '2009-06-01', 5, 'long', 1.208294639565878, 78.564001000000005, '2009-06-08']
['APD', 57.863326999999998, '2009-06-01', 5, 'long', 1.1541853278170962, 57.243426999999997, '2009-06-08']
['AES', 10.116108000000001, '2009-06-01', 5, 'long', 0.84182849597865683, 9.6993390000000002, '2009-06-08']
['BEN', 20.642921000000001, '2009-06-01', 5, 'long', 1.6543817648952213, 21.550650999999998, '2009-06-08']
['CMI', 32.145558999999999, '2009-06-01', 5, 'long', 0.80588047777082572, 32.325440999999998, '2009-06-08']
['CMG', 84.559997999999993, '2009-06-01', 5, 'long', 3.2093317086966717, 83.059997999999993, '2009-06-08']
['AMAT', 10.409141999999999, '2009-06-01', 5, 'long', 0.28977415568093778, 9.3734059999999992, '2009-06-08']
['AEE', 17.615513, '2009-06-01', 5, 'long', 0.068143601340467375, 17.409158999999999, '2009-06-08']
['CMS', 9.3288250000000001, '2009-06-01', 5, 'long', 0.10962862316395827, 9.2030779999999996, '2009-06-08']
['FLS', 24.433951, '2009-06-01', 5, 'long', 0.79045177273015632, 25.155345000000001, '2009-06-08']
['EW', 32.755001, '2009-06-01', 5, 'long', 0.26579351871402945, 31.454999999999998, '2009-06-08']
['ES', 17.404527000000002, '2009-06-01', 5, 'long', 0.76138902970524103, 16.962788, '2009-06-08']
['MO', 11.994590000000001, '2009-06-01', 5, 'long', 0.054404086048178368, 12.008544000000001, '2009-06-08']
['GLW', 13.839596999999999, '2009-06-01', 5, 'long', 0.71050732467539479, 13.759855, '2009-06-08']
['CBS', 8.0548149999999996, '2009-06-01', 5, 'long', 0.14558997643483229, 8.0453360000000007, '2009-06-08']
['ETR', 57.486628000000003, '2009-06-01', 5, 'long', 0.16661319798379637, 55.016497000000001, '2009-06-08']
['COP', 28.244685, '2009-06-01', 5, 'long', 0.41501192791334773, 26.546465000000001, '2009-06-08']
['FOSL', 23.489999999999998, '2009-06-01', 5, 'long', 0.31640950421473324, 23.299999, '2009-06-08']
['DVA', 23.27, '2009-06-01', 5, 'long', 0.063015392982931157, 23.360001, '2009-06-08']
['COG', 9.0840189999999996, '2009-06-01', 5, 'long', 0.59196479537979996, 8.6359729999999999, '2009-06-08']
['COH', 24.683373, '2009-06-01', 5, 'long', 0.54126688434862125, 23.415144999999999, '2009-06-08']
['KMX', 12.470000000000001, '2009-06-01', 5, 'long', 0.9695837009401691, 13.699999999999999, '2009-06-08']
['EMC', 11.972253, '2009-06-01', 5, 'long', 0.0011515368113982349, 12.367471999999999, '2009-06-08']
['AIZ', 21.110078000000001, '2009-06-01', 5, 'long', 0.68092563464294198, 21.670287999999999, '2009-06-08']
['FAST', 15.686567, '2009-06-01', 5, 'long', 0.1756727217334928, 15.018686000000001, '2009-06-08']
['DD', 22.942882999999998, '2009-06-01', 5, 'long', 0.16662675459978438, 20.111470000000001, '2009-06-08']
['EXPE', 24.161176000000001, '2009-06-01', 5, 'long', 1.7127676291909708, 22.326149999999998, '2009-06-08']
['CL', 29.926517, '2009-06-01', 5, 'long', 1.302773035623118, 30.555913, '2009-06-08']
['BBBY', 29.98, '2009-06-01', 5, 'long', 0.24089319693291511, 29.190000999999999, '2009-06-08']
['DFS', 9.3580210000000008, '2009-06-01', 5, 'long', 0.14304291747797571, 8.5140370000000001, '2009-06-08']
['CLX', 42.990791999999999, '2009-06-01', 5, 'long', 0.26189674389040185, 43.963766, '2009-06-08']
['DTE', 23.822323000000001, '2009-06-01', 5, 'long', 0.21420650816669107, 23.565681999999999, '2009-06-08']
['XEC', 33.329436999999999, '2009-06-01', 5, 'long', 2.4236747345521543, 32.731164, '2009-06-08']
['CVX', 55.586723999999997, '2009-06-01', 5, 'long', 1.0968891136992023, 55.883896, '2009-06-08']
['AIV', 8.5146940000000004, '2009-06-01', 5, 'long', 0.38121733998948892, 9.1282899999999998, '2009-06-08']
['CI', 23.016152000000002, '2009-06-01', 5, 'long', 0.59468372202976294, 21.174461000000001, '2009-06-08']
['CAM', 32.450001, '2009-06-01', 5, 'long', 1.0690377648460654, 29.889999, '2009-06-08']
['DNB', 74.107754, '2009-06-01', 5, 'long', 0.019357725861489428, 75.251998, '2009-06-08']
['AKAM', 21.690000999999999, '2009-06-01', 5, 'long', 0.042028548857013792, 21.600000000000001, '2009-06-08']
['CNX', 40.859144999999998, '2009-06-01', 5, 'long', 2.2267957133511231, 37.586289999999998, '2009-06-08']
['XOM', 60.723962999999998, '2009-06-01', 5, 'long', 0.58884380271710679, 61.917115000000003, '2009-06-08']
['DHR', 31.087344999999999, '2009-06-01', 5, 'long', 0.26610605743508753, 31.308589999999999, '2009-06-08']
['STZ', 11.987807, '2009-06-01', 5, 'long', 0.0015082229558384674, 12.365845999999999, '2009-06-08']
['BHI', 38.019914, '2009-06-01', 5, 'long', 1.0073481600039074, 35.920596000000003, '2009-06-08']
['CSCO', 17.406241999999999, '2009-06-01', 5, 'long', 0.0069101527401156382, 17.736515000000001, '2009-06-08']
['EOG', 36.628405999999998, '2009-06-02', 5, 'long', 0.53340084415902211, 35.878633000000001, '2009-06-09']
['BA', 42.231915999999998, '2009-06-02', 5, 'long', 1.7483827535213212, 44.935786999999998, '2009-06-09']
['EIX', 24.630261999999998, '2009-06-02', 5, 'long', 0.70967442453772811, 24.498681999999999, '2009-06-09']
['EXC', 36.324933000000001, '2009-06-02', 5, 'long', 0.86461343844096161, 35.823642999999997, '2009-06-09']
['AON', 33.248038999999999, '2009-06-02', 5, 'long', 0.058412573226819475, 34.166955999999999, '2009-06-09']
['HSIC', 46.979999999999997, '2009-06-02', 5, 'long', 0.26054769763255869, 45.229999999999997, '2009-06-09']
['EQT', 35.61271, '2009-06-02', 5, 'long', 0.56947326659447839, 34.156461999999998, '2009-06-09']
['T', 17.512598000000001, '2009-06-02', 5, 'long', 0.12161227495953963, 17.068436999999999, '2009-06-09']
['AMZN', 84.930000000000007, '2009-06-02', 5, 'long', 7.6518501974445243, 87.080001999999993, '2009-06-09']
['GME', 21.437335999999998, '2009-06-02', 5, 'long', 0.30267408336723634, 22.036736000000001, '2009-06-09']
['CINF', 17.590757, '2009-06-02', 5, 'long', 0.79017239174624798, 17.850866, '2009-06-09']
['APH', 16.911898999999998, '2009-06-02', 5, 'long', 1.0007707098938696, 15.900074, '2009-06-09']
['APA', 80.957628999999997, '2009-06-02', 5, 'long', 3.0158928962184923, 79.188422000000003, '2009-06-09']
['APD', 57.990704999999998, '2009-06-02', 5, 'long', 3.5861171895240957, 58.007686, '2009-06-09']
['AA', 9.8563869999999998, '2009-06-02', 5, 'long', 0.28070464362895287, 10.446645999999999, '2009-06-09']
['CMI', 32.784151999999999, '2009-06-02', 5, 'long', 2.7484777245297094, 32.370415999999999, '2009-06-09']
['AMAT', 10.020740999999999, '2009-06-02', 5, 'long', 0.6704116874963757, 9.5201349999999998, '2009-06-09']
['AEE', 17.572108, '2009-06-02', 5, 'long', 0.40905478224333547, 17.262122000000002, '2009-06-09']
['FDX', 55.531421000000002, '2009-06-02', 5, 'long', 0.25945490579545893, 54.963102999999997, '2009-06-09']
['CMS', 9.3131070000000005, '2009-06-02', 5, 'long', 0.42433595814643177, 9.0930499999999999, '2009-06-09']
['FLS', 24.374873000000001, '2009-06-02', 5, 'long', 2.1306675749160613, 25.581332, '2009-06-09']
['AMG', 60.299999, '2009-06-02', 5, 'long', 0.63124556833251155, 58.610000999999997, '2009-06-09']
['BMY', 15.9838, '2009-06-02', 5, 'long', 0.028571535742996895, 15.239457, '2009-06-09']
['FTR', 4.0303849999999999, '2009-06-02', 5, 'long', 0.057364731335869085, 3.9132669999999998, '2009-06-09']
['EW', 33.224997999999999, '2009-06-02', 5, 'long', 1.020161970452711, 32.200001, '2009-06-09']
['AVY', 23.438896, '2009-06-02', 5, 'long', 0.034543708061663292, 23.632327, '2009-06-09']
['MO', 11.945746, '2009-06-02', 5, 'long', 0.14120398234173009, 12.106232, '2009-06-09']
['CBS', 7.97187, '2009-06-02', 5, 'long', 0.70342507604056426, 8.0453360000000007, '2009-06-09']
['ETR', 56.573428, '2009-06-02', 5, 'long', 0.38056540893802016, 54.986556, '2009-06-09']
['COP', 28.262374000000001, '2009-06-02', 5, 'long', 1.1788923704995611, 26.858986000000002, '2009-06-09']
['DVN', 60.875971999999997, '2009-06-02', 5, 'long', 0.73757821414392311, 59.053286999999997, '2009-06-09']
['FOSL', 23.5, '2009-06-02', 5, 'long', 0.9424493674080745, 24.030000999999999, '2009-06-09']
['ACE', 39.634641000000002, '2009-06-02', 5, 'long', 0.53426908093777625, 39.939520999999999, '2009-06-09']
['DVA', 23.774999999999999, '2009-06-02', 5, 'long', 0.63763266147145026, 23.030000999999999, '2009-06-09']
['FE', 27.848481, '2009-06-02', 5, 'long', 0.14066791459868178, 27.263791999999999, '2009-06-09']
['CTL', 20.095261000000001, '2009-06-02', 5, 'long', 0.094133021396408445, 20.240283999999999, '2009-06-09']
['COH', 24.283007999999999, '2009-06-02', 5, 'long', 1.5130849892787985, 24.383866999999999, '2009-06-09']
['DOV', 25.194472999999999, '2009-06-02', 5, 'long', 0.95392756524370403, 26.044464000000001, '2009-06-09']
['KMX', 12.859999999999999, '2009-06-02', 5, 'long', 2.7655408879939696, 13.609999999999999, '2009-06-09']
['SCHW', 16.796493000000002, '2009-06-02', 5, 'long', 0.079193773956252489, 16.851744, '2009-06-09']
